HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:03.338,1.041,-0.208,-0.109
2000-01-08 20:25:03.350,1.053,-0.194,-0.07
2000-01-08 20:25:03.363,1.062,-0.208,-0.053
2000-01-08 20:25:03.375,1.032,-0.226,-0.065
2000-01-08 20:25:03.388,0.968,-0.235,-0.07
2000-01-08 20:25:03.399,0.962,-0.217,-0.067
2000-01-08 20:25:03.412,1.018,-0.205,-0.041
2000-01-08 20:25:03.424,1.082,-0.211,-0.038
2000-01-08 20:25:03.437,1.076,-0.223,-0.047
2000-01-08 20:25:03.450,1.056,-0.232,-0.059
2000-01-08 20:25:03.463,1.053,-0.238,-0.082
2000-01-08 20:25:03.475,1.059,-0.249,-0.103
2000-01-08 20:25:03.488,1.088,-0.24,-0.123
2000-01-08 20:25:03.500,1.067,-0.235,-0.129
2000-01-08 20:25:03.513,1.015,-0.238,-0.138
2000-01-08 20:25:03.524,1.015,-0.232,-0.138
2000-01-08 20:25:03.537,1.053,-0.22,-0.126
2000-01-08 20:25:03.549,1.082,-0.211,-0.12
2000-01-08 20:25:03.562,1.097,-0.22,-0.111
2000-01-08 20:25:03.575,1.1,-0.223,-0.111
2000-01-08 20:25:03.588,1.085,-0.223,-0.129
2000-01-08 20:25:03.600,1.047,-0.232,-0.164
2000-01-08 20:25:03.613,0.985,-0.232,-0.185
2000-01-08 20:25:03.625,0.974,-0.226,-0.191
2000-01-08 20:25:03.638,0.997,-0.223,-0.161
2000-01-08 20:25:03.649,1.015,-0.226,-0.138
2000-01-08 20:25:03.662,1.032,-0.232,-0.12
2000-01-08 20:25:03.674,1.047,-0.226,-0.088
2000-01-08 20:25:03.687,1.07,-0.246,-0.088
2000-01-08 20:25:03.700,1.073,-0.264,-0.097
2000-01-08 20:25:03.713,1.032,-0.273,-0.103
2000-01-08 20:25:03.725,1.023,-0.252,-0.094
2000-01-08 20:25:03.738,1.009,-0.249,-0.094
2000-01-08 20:25:03.750,1,-0.249,-0.088
2000-01-08 20:25:03.763,1.003,-0.246,-0.088
2000-01-08 20:25:03.774,0.971,-0.24,-0.079
2000-01-08 20:25:03.787,0.947,-0.255,-0.085
2000-01-08 20:25:03.799,0.991,-0.261,-0.097
2000-01-08 20:25:03.812,1.003,-0.261,-0.097
2000-01-08 20:25:03.825,1.003,-0.264,-0.082
2000-01-08 20:25:03.838,1.009,-0.264,-0.082
2000-01-08 20:25:03.850,0.974,-0.276,-0.085
2000-01-08 20:25:03.863,0.938,-0.276,-0.097
2000-01-08 20:25:03.875,0.944,-0.261,-0.109
2000-01-08 20:25:03.888,0.985,-0.252,-0.12
2000-01-08 20:25:03.899,1.038,-0.24,-0.109
2000-01-08 20:25:03.912,1.029,-0.238,-0.126
2000-01-08 20:25:03.924,0.985,-0.24,-0.155
2000-01-08 20:25:03.937,1.003,-0.252,-0.185
2000-01-08 20:25:03.950,1.038,-0.211,-0.164
2000-01-08 20:25:03.963,1,-0.194,-0.088
2000-01-08 20:25:03.975,0.977,-0.208,-0.044
2000-01-08 20:25:03.988,0.985,-0.24,-0.044
