HEADER_TIME_STAMP,X,Y,Z
2016-10-03 15:13:03.984,0.005,-0.014,0.971
2016-10-03 15:13:03.994,0.000,-0.013,0.973
2016-10-03 15:13:04.004,0.006,-0.014,0.974
2016-10-03 15:13:04.015,0.005,-0.016,0.971
2016-10-03 15:13:04.024,0.004,-0.014,0.979
2016-10-03 15:13:04.034,0.005,-0.016,0.969
2016-10-03 15:13:04.044,0.001,-0.015,0.976
2016-10-03 15:13:04.054,0.000,-0.018,0.975
2016-10-03 15:13:04.064,0.004,-0.017,0.977
2016-10-03 15:13:04.073,0.000,-0.015,0.973
2016-10-03 15:13:04.084,0.002,-0.016,0.974
2016-10-03 15:13:04.094,0.004,-0.014,0.972
2016-10-03 15:13:04.105,0.001,-0.019,0.975
2016-10-03 15:13:04.114,-0.000,-0.013,0.976
2016-10-03 15:13:04.123,0.005,-0.014,0.969
2016-10-03 15:13:04.134,0.003,-0.015,0.977
2016-10-03 15:13:04.143,0.001,-0.015,0.972
2016-10-03 15:13:04.154,0.002,-0.013,0.975
2016-10-03 15:13:04.163,0.006,-0.016,0.970
2016-10-03 15:13:04.174,-0.003,-0.016,0.971
2016-10-03 15:13:04.183,0.006,-0.014,0.976
2016-10-03 15:13:04.194,0.006,-0.016,0.976
2016-10-03 15:13:04.204,0.004,-0.013,0.979
2016-10-03 15:13:04.214,0.004,-0.013,0.969
2016-10-03 15:13:04.224,0.002,-0.014,0.975
2016-10-03 15:13:04.234,0.003,-0.016,0.966
2016-10-03 15:13:04.242,0.001,-0.016,0.979
2016-10-03 15:13:04.253,0.002,-0.014,0.979
2016-10-03 15:13:04.263,0.002,-0.019,0.972
2016-10-03 15:13:04.272,0.003,-0.014,0.975
2016-10-03 15:13:04.283,0.002,-0.019,0.974
2016-10-03 15:13:04.292,0.002,-0.013,0.976
2016-10-03 15:13:04.303,0.005,-0.013,0.976
2016-10-03 15:13:04.313,0.005,-0.014,0.970
2016-10-03 15:13:04.322,0.002,-0.014,0.974
2016-10-03 15:13:04.333,0.006,-0.017,0.975
2016-10-03 15:13:04.342,0.001,-0.018,0.978
2016-10-03 15:13:04.353,0.002,-0.017,0.973
2016-10-03 15:13:04.363,0.008,-0.014,0.969
2016-10-03 15:13:04.371,0.002,-0.011,0.969
2016-10-03 15:13:04.382,0.005,-0.016,0.969
2016-10-03 15:13:04.392,0.003,-0.015,0.978
2016-10-03 15:13:04.402,0.006,-0.014,0.969
2016-10-03 15:13:04.412,0.001,-0.012,0.970
2016-10-03 15:13:04.422,0.007,-0.018,0.971
2016-10-03 15:13:04.431,0.002,-0.015,0.974
2016-10-03 15:13:04.442,-0.001,-0.016,0.973
2016-10-03 15:13:04.452,0.005,-0.019,0.972
2016-10-03 15:13:04.461,0.003,-0.014,0.971
2016-10-03 15:13:04.472,0.006,-0.015,0.977
2016-10-03 15:13:04.481,0.002,-0.019,0.972
2016-10-03 15:13:04.492,0.003,-0.014,0.974
2016-10-03 15:13:04.501,0.002,-0.017,0.966
2016-10-03 15:13:04.511,0.002,-0.010,0.972
2016-10-03 15:13:04.521,0.005,-0.014,0.977
2016-10-03 15:13:04.530,0.002,-0.014,0.968
2016-10-03 15:13:04.541,0.003,-0.015,0.978
2016-10-03 15:13:04.551,-0.001,-0.012,0.967
2016-10-03 15:13:04.561,0.001,-0.013,0.977
2016-10-03 15:13:04.571,0.005,-0.019,0.970
2016-10-03 15:13:04.580,0.001,-0.014,0.978
2016-10-03 15:13:04.591,0.003,-0.012,0.968
2016-10-03 15:13:04.601,0.005,-0.014,0.973
2016-10-03 15:13:04.611,0.004,-0.017,0.966
2016-10-03 15:13:04.621,0.006,-0.016,0.969
2016-10-03 15:13:04.630,0.003,-0.016,0.971
2016-10-03 15:13:04.640,0.004,-0.016,0.980
2016-10-03 15:13:04.650,0.001,-0.017,0.969
2016-10-03 15:13:04.661,-0.001,-0.013,0.980
2016-10-03 15:13:04.670,0.005,-0.015,0.974
2016-10-03 15:13:04.680,0.005,-0.009,0.969
2016-10-03 15:13:04.690,0.002,-0.019,0.973
2016-10-03 15:13:04.700,-0.001,-0.017,0.971
2016-10-03 15:13:04.710,0.003,-0.014,0.977
2016-10-03 15:13:04.719,0.004,-0.017,0.973
2016-10-03 15:13:04.730,0.004,-0.014,0.972
2016-10-03 15:13:04.740,0.003,-0.016,0.969
2016-10-03 15:13:04.750,0.006,-0.017,0.976
2016-10-03 15:13:04.760,0.001,-0.010,0.976
2016-10-03 15:13:04.769,0.005,-0.017,0.974
2016-10-03 15:13:04.779,-0.003,-0.016,0.979
2016-10-03 15:13:04.789,0.008,-0.017,0.969
2016-10-03 15:13:04.799,-0.002,-0.012,0.979
2016-10-03 15:13:04.809,0.001,-0.014,0.974
2016-10-03 15:13:04.818,0.004,-0.015,0.973
2016-10-03 15:13:04.829,0.005,-0.013,0.976
2016-10-03 15:13:04.839,0.005,-0.016,0.972
2016-10-03 15:13:04.849,0.000,-0.014,0.978
2016-10-03 15:13:04.859,0.005,-0.020,0.970
2016-10-03 15:13:04.869,0.003,-0.014,0.972
2016-10-03 15:13:04.879,0.004,-0.017,0.969
2016-10-03 15:13:04.889,0.001,-0.016,0.973
2016-10-03 15:13:04.898,0.001,-0.015,0.978
2016-10-03 15:13:04.908,0.004,-0.020,0.968
2016-10-03 15:13:04.917,-0.001,-0.009,0.974
2016-10-03 15:13:04.927,0.004,-0.016,0.968
2016-10-03 15:13:04.937,0.003,-0.015,0.971
2016-10-03 15:13:04.947,0.001,-0.016,0.978
2016-10-03 15:13:04.957,0.003,-0.014,0.967
2016-10-03 15:13:04.967,0.000,-0.013,0.978
2016-10-03 15:13:04.977,0.006,-0.021,0.970
2016-10-03 15:13:04.986,-0.002,-0.008,0.976
2016-10-03 15:13:04.996,0.004,-0.018,0.970
2016-10-03 15:13:05.007,0.001,-0.013,0.975
2016-10-03 15:13:05.016,0.002,-0.017,0.973
2016-10-03 15:13:05.027,0.004,-0.016,0.972
2016-10-03 15:13:05.036,0.002,-0.015,0.975
2016-10-03 15:13:05.046,0.002,-0.020,0.971
2016-10-03 15:13:05.056,0.006,-0.015,0.975
2016-10-03 15:13:05.066,0.000,-0.014,0.971
2016-10-03 15:13:05.076,0.002,-0.016,0.972
2016-10-03 15:13:05.086,-0.000,-0.014,0.977
2016-10-03 15:13:05.096,0.004,-0.018,0.969
2016-10-03 15:13:05.106,0.001,-0.014,0.970
2016-10-03 15:13:05.117,0.003,-0.012,0.969
2016-10-03 15:13:05.126,0.002,-0.016,0.979
2016-10-03 15:13:05.136,0.004,-0.015,0.969
2016-10-03 15:13:05.146,0.006,-0.015,0.967
2016-10-03 15:13:05.156,0.004,-0.011,0.975
2016-10-03 15:13:05.166,0.002,-0.013,0.964
2016-10-03 15:13:05.175,0.004,-0.013,0.976
2016-10-03 15:13:05.186,0.005,-0.018,0.969
2016-10-03 15:13:05.195,0.002,-0.013,0.963
2016-10-03 15:13:05.206,0.005,-0.013,0.974
2016-10-03 15:13:05.216,0.004,-0.018,0.973
2016-10-03 15:13:05.226,0.000,-0.016,0.971
2016-10-03 15:13:05.236,0.004,-0.014,0.964
2016-10-03 15:13:05.246,0.003,-0.015,0.969
2016-10-03 15:13:05.255,0.004,-0.011,0.972
2016-10-03 15:13:05.265,0.004,-0.011,0.971
2016-10-03 15:13:05.275,0.004,-0.015,0.974
2016-10-03 15:13:05.285,0.002,-0.014,0.967
2016-10-03 15:13:05.295,0.001,-0.019,0.974
2016-10-03 15:13:05.305,0.002,-0.016,0.973
2016-10-03 15:13:05.315,0.003,-0.019,0.968
2016-10-03 15:13:05.325,0.003,-0.019,0.981
2016-10-03 15:13:05.335,0.001,-0.012,0.979
2016-10-03 15:13:05.345,0.003,-0.013,0.970
2016-10-03 15:13:05.355,0.002,-0.018,0.972
2016-10-03 15:13:05.365,0.003,-0.020,0.975
2016-10-03 15:13:05.375,0.002,-0.012,0.970
2016-10-03 15:13:05.385,0.001,-0.019,0.967
2016-10-03 15:13:05.393,0.001,-0.014,0.974
2016-10-03 15:13:05.404,0.002,-0.015,0.978
2016-10-03 15:13:05.414,0.007,-0.017,0.966
2016-10-03 15:13:05.425,-0.003,-0.012,0.978
2016-10-03 15:13:05.434,0.006,-0.020,0.975
2016-10-03 15:13:05.444,0.002,-0.010,0.974
2016-10-03 15:13:05.454,0.003,-0.014,0.969
2016-10-03 15:13:05.464,0.003,-0.017,0.971
2016-10-03 15:13:05.474,0.003,-0.013,0.977
2016-10-03 15:13:05.483,0.001,-0.017,0.970
2016-10-03 15:13:05.494,0.001,-0.018,0.975
2016-10-03 15:13:05.504,0.001,-0.017,0.967
2016-10-03 15:13:05.514,0.003,-0.014,0.971
2016-10-03 15:13:05.524,0.006,-0.014,0.971
2016-10-03 15:13:05.533,0.004,-0.017,0.973
2016-10-03 15:13:05.543,0.001,-0.010,0.975
2016-10-03 15:13:05.553,0.004,-0.014,0.968
2016-10-03 15:13:05.563,-0.000,-0.012,0.984
2016-10-03 15:13:05.573,0.004,-0.014,0.971
2016-10-03 15:13:05.582,-0.001,-0.014,0.971
2016-10-03 15:13:05.591,0.001,-0.016,0.976
2016-10-03 15:13:05.603,0.000,-0.017,0.972
2016-10-03 15:13:05.613,0.000,-0.015,0.973
2016-10-03 15:13:05.623,0.004,-0.016,0.969
2016-10-03 15:13:05.633,-0.001,-0.008,0.970
2016-10-03 15:13:05.643,0.004,-0.016,0.974
2016-10-03 15:13:05.653,0.001,-0.014,0.974
2016-10-03 15:13:05.662,-0.002,-0.012,0.969
2016-10-03 15:13:05.672,0.004,-0.014,0.973
2016-10-03 15:13:05.681,0.003,-0.013,0.972
2016-10-03 15:13:05.692,-0.002,-0.016,0.971
2016-10-03 15:13:05.702,0.004,-0.014,0.970
2016-10-03 15:13:05.712,0.002,-0.011,0.971
2016-10-03 15:13:05.722,0.002,-0.015,0.972
2016-10-03 15:13:05.732,0.000,-0.019,0.973
2016-10-03 15:13:05.742,0.003,-0.015,0.970
2016-10-03 15:13:05.752,0.003,-0.016,0.971
2016-10-03 15:13:05.762,0.002,-0.016,0.975
2016-10-03 15:13:05.772,0.003,-0.016,0.973
2016-10-03 15:13:05.780,0.001,-0.015,0.973
2016-10-03 15:13:05.791,0.002,-0.019,0.976
2016-10-03 15:13:05.802,0.006,-0.017,0.972
