ACTIVITY,LOCATION,HEADER_TIME_STAMP,X,Y,Z,SR,GRANGE,TYPE,GROUP
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.130104177859865,-0.0955099039248733,-0.0897371298324882,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.141032701939851,-0.101759521193548,-0.101919920800805,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.148141489839667,-0.1094877082818,-0.113465313996485,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.153115487405548,-0.118190337989744,-0.124278988979136,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.157799835076967,-0.126900630660562,-0.134760815518584,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.163399108229092,-0.134344260735202,-0.145291951330481,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.169834969807838,-0.139229369222555,-0.155714268975383,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.175460683167198,-0.140489097593656,-0.165237924333432,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.177351092790776,-0.137503795337264,-0.1726318095101,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.172197528899222,-0.130309479931972,-0.176509480184935,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:07,-0.157451743389607,-0.119566184619989,-0.175756365559566,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.132233534645833,-0.106331677855287,-0.169920220044629,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0977114298818801,-0.0919640364130029,-0.159325055437744,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0569425274098432,-0.0781594660240039,-0.144966522768823,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0143403438074279,-0.0668527608583455,-0.12835175615541,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0250546246198293,-0.0597938475663758,-0.111453265307886,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0564169935891134,-0.0578914138680538,-0.0967560603713774,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0759912639694602,-0.0607639376828974,-0.0869994639313727,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0817828391826659,-0.0668825468542066,-0.0844076067698397,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.073957309993866,-0.07415547080519,-0.0898091879877387,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.054893131757133,-0.0805213689505885,-0.102171274072669,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0288291647219338,-0.0843415484571981,-0.118738680784113,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.00108700425479332,-0.0846374077791728,-0.135678850096471,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0230117076407034,-0.0812185534915975,-0.148993393516025,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0392367914978585,-0.0746319462120758,-0.155407778851118,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0452060852879932,-0.0659090382774621,-0.152981177131511,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0406413587753639,-0.0562586467152415,-0.141316422198607,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0271551466177942,-0.0468417052608724,-0.121450395654474,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0076711822403504,-0.0385875945595026,-0.0955904953242378,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0143439397228462,-0.0320086047346512,-0.066733748536431,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0355948994086892,-0.0271227275488908,-0.0381302731935539,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0534619744780788,-0.0235383080045943,-0.012706872996189,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0662726491432129,-0.0205924698583361,0.00742295382749664,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0733336317447931,-0.0175114310351283,0.0213620924483807,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0747471558875648,-0.0136500054167498,0.0296206194086854,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.071131657612689,-0.00872764830583739,0.0339379464192955,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0633501899226772,-0.00292380982869556,0.0368805163392716,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0522865417024645,0.00320217895621656,0.0413322467437618,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0387216547846951,0.00901644595854825,0.0497638317322645,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0233113142913156,0.0142672585703648,0.0634888734240686,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.00657979396271982,0.0194009859448003,0.0822985685766882,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0110623162895132,0.0255881449413453,0.10461668239111,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0291425357793868,0.0344389722897355,0.128237395664813,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0468118327241244,0.0474432243090937,0.15117152084167,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.062678466480973,0.0654407992006865,0.171813700099779,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0750253770174067,0.0883806592974884,0.188702399163677,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0822727626708826,0.115285347208092,0.200692057059414,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0833507146946359,0.14428835106301,0.207464802966734,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0778568420956797,0.17273956410072,0.20974615546576,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.066109218875217,0.197439384850464,0.209003301999877,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0491887163960957,0.215064342998768,0.206901207919732,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0289414815848604,0.22283468361568,0.204771655893907,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.00782826420213556,0.219343324134769,0.203164859592098,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0114609857206861,0.205186788644424,0.201616044445465,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.026591833439995,0.183021802724557,0.198781804262728,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0362524692073003,0.157008596344312,0.192960909631631,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.040683098624862,0.131854869157339,0.182819771004219,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0417364904997197,0.111699304724437,0.167972000853771,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0422918016274525,0.0990847092862847,0.149194655650039,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0452605308281034,0.0943836621235429,0.128274092654282,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0526982595478798,0.0960050060997376,0.107497518599314,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0653892401643088,0.101265773277301,0.0889856430849389,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0828713557318656,0.107356907452609,0.0742275045900924,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.103659538941975,0.11193253797477,0.0639540733901353,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.125542767487322,0.113312304663985,0.0582236888391758,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.145942287817312,0.110502778912932,0.0565875951672632,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.162295240701334,0.10315615207685,0.0582527103802349,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.172443400275628,0.0915295900369626,0.0621427207910919,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.175022550967708,0.0764775674649959,0.066860936971453,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.169763752215402,0.0593877031608519,0.0707148104136227,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.157557186820684,0.0419474187550435,0.0719271357376042,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.140191811138123,0.025757471562446,0.0690314830605047,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.119831052157962,0.0119222774224191,0.0613108436434976,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0984447472288069,0.000783096518360477,0.0490165187228038,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0774451183848205,-0.00807372365275696,0.0332142473385345,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.057602476922298,-0.0155195793717488,0.0153793380686946,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0391472017894249,-0.0224413096092749,-0.00302503012030993,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.0219590908876208,-0.0293694146886882,-0.0208402347648047,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,0.00579175588857117,-0.0363341643863093,-0.0373363157121403,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.00951838973238407,-0.0429667586082314,-0.0521925802724392,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0239021461337132,-0.0487309763367519,-0.0653787323715894,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0369851431426436,-0.0531760781168456,-0.0769605644638871,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0481147120771868,-0.0561730913917417,-0.0868769588003743,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0565338263796315,-0.0580752942008302,-0.0947502191882156,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0617371528544251,-0.0597297723905232,-0.0997904532673308,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0639226065687542,-0.0622986492608634,-0.101006444878482,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0642770833151231,-0.0668741254937969,-0.0978415703156754,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0648524798965403,-0.0740642688322674,-0.0907723783355811,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0680214782199244,-0.0838601863145017,-0.0813622855287862,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0757040052620683,-0.0957641387353332,-0.071922392551434,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:08,-0.0886413395654828,-0.108916731600254,-0.0649710387141252,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.105979733375103,-0.12221067852471,-0.0624208968536611,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.125377091106325,-0.134489334514011,-0.0649594974557962,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.143746126164757,-0.144788502396767,-0.0722939303874948,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.158388898962263,-0.152558692755206,-0.083969123669166,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.167862947113455,-0.157769520890305,-0.0997658046975507,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.17198558309828,-0.160762429839391,-0.119187673051071,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.171009624189544,-0.161875974775374,-0.140570120548163,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.164683110268503,-0.161040710451854,-0.160824396888869,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.151999131815216,-0.157576714782208,-0.176284227267105,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.13181131380165,-0.15035139099034,-0.184152560499182,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.103774929365024,-0.13826610819904,-0.183656299338459,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0689401532128561,-0.120861376106277,-0.176299276593928,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0297358203466765,-0.0987833908907713,-0.165119446421927,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0104647823790318,-0.0738931283766513,-0.153406729628538,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0478819765199782,-0.0489525357067296,-0.143662205705471,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0787993061710083,-0.027068370210224,-0.137297695527073,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0999842095825639,-0.0111332645676669,-0.134838802213995,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.109134083015579,-0.00332037641569102,-0.136092123825672,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.10531382818309,-0.00459801492291279,-0.140226011299811,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0892671559080393,-0.0143979449454324,-0.146025362070201,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0634390071817204,-0.030690487890707,-0.152212779012704,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0315787032021129,-0.0505018882343465,-0.157510969673589,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.00201667415994887,-0.0705986629140124,-0.160535352881552,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0333562476730374,-0.0880189451432728,-0.159986299287708,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0593726282320823,-0.100398435690584,-0.155101533019836,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0781465016432894,-0.106304948661594,-0.145735136174448,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0888731702512825,-0.105598212675943,-0.132063945375303,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0917461962276713,-0.0994920370099762,-0.114516021598705,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0878010112888842,-0.0901448106997916,-0.0939452559429341,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.078712265789147,-0.0799260152421238,-0.071686028259046,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0665337157952295,-0.0706300400793328,-0.0493673797778762,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0533987137643714,-0.0629469558002805,-0.0286333475414646,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0412301552442503,-0.0563971796575907,-0.0109999576272866,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0314945016376498,-0.0497219325373079,0.00222249887163863,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0250443744664971,-0.0415461308049369,0.0101782130808649,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0220528834169343,-0.0310286534977551,0.0128060549450575,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0220236797998416,-0.0182694717451477,0.0110280791020244,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0239583982956395,-0.00438519575285748,0.00668996476835266,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0267025528381648,0.00879545584771924,0.00226788841510902,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0292859805978882,0.0194037442471804,0.000358310267471792,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.031091065048307,0.0262887309549416,0.00306848269248363,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0318747273756869,0.0294056758315972,0.0115504670968934,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0317203139158401,0.0296922318980244,0.0257735858739017,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0309108558356267,0.0287098027321459,0.0444966330790409,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0297090951600614,0.0282583901957646,0.065542746650543,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0281402849595216,0.0299460790873556,0.086434684376017,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0259110764265539,0.0348461121591294,0.105092636833037,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.022483637931497,0.0434894228740719,0.120222257706949,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.0172585485659099,0.0560938297763173,0.131375129510054,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.00982637536883854,0.0726541554239672,0.138882533960389,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,-0.000187703954925544,0.092773699104494,0.143688251289127,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0111907169820852,0.115473885595113,0.147023818056811,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0234895424876927,0.139166094344632,0.150105877535558,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0356721798014063,0.161770631534047,0.154039267541918,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0465601516108234,0.18101815663603,0.159780382547901,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0549458624828339,0.194972478016481,0.167949953175431,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0597894278775925,0.202559597115442,0.178541945516489,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0603866165946252,0.20378218110749,0.190750618921097,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0564663996015933,0.199544107275442,0.203086681414891,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0483153407727032,0.191315085369817,0.213741810414423,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0369397543141452,0.180850533831608,0.22099466921285,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0241265137674992,0.169920057681268,0.223503872805872,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0122611133588527,0.159966387956812,0.220471623141016,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.00386433219294073,0.151803178888759,0.211689870624474,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.000980230175355153,0.145492452444848,0.197473352731416,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.00467743009917924,0.1404321976272,0.178557792625162,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.014827125618831,0.135561193893004,0.156062958056112,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0301217294407585,0.129532618311951,0.131476374064128,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0482877658472131,0.12086619131159,0.106510112623174,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0665357700137899,0.108247273062739,0.0828020994823411,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0822000096443241,0.0909681764841183,0.0615821318779962,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0933309103111171,0.0692611437476017,0.0434243259901729,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0989791260326176,0.0443461557693997,0.0281630183091773,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0991163512852558,0.0182345068635312,0.0150172643559719,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0943701845430931,-0.00663328897539023,0.00289197117208602,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0857722951241288,-0.0278742727105473,-0.00924765921635844,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0745783100479398,-0.0436841420823586,-0.0220119699104181,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0621107903025103,-0.0532740379697241,-0.0353131915000355,80,8,GT9X,Filtered
Bike -Erg.,Non-dominant hip,2015-10-08 15:24:09,0.0495839358543402,-0.0571042569844968,-0.0483323536375594,80,8,GT9X,Filtered
