HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-01-15 11:11:27.263,-0.008,-0.051,0.957
2016-01-15 11:11:27.275,-0.008,-0.047,0.957
2016-01-15 11:11:27.288,-0.004,-0.047,0.953
2016-01-15 11:11:27.300,0.000,-0.047,0.957
2016-01-15 11:11:27.313,0.004,-0.047,0.961
2016-01-15 11:11:27.325,-0.004,-0.047,0.969
2016-01-15 11:11:27.338,0.000,-0.051,0.965
2016-01-15 11:11:27.350,0.000,-0.055,0.961
2016-01-15 11:11:27.363,0.000,-0.051,0.961
2016-01-15 11:11:27.375,0.000,-0.051,0.961
2016-01-15 11:11:27.388,0.000,-0.055,0.961
2016-01-15 11:11:27.400,0.000,-0.055,0.953
2016-01-15 11:11:27.413,0.000,-0.051,0.957
2016-01-15 11:11:27.425,0.000,-0.055,0.961
2016-01-15 11:11:27.438,-0.004,-0.059,0.965
2016-01-15 11:11:27.450,-0.008,-0.059,0.961
2016-01-15 11:11:27.463,-0.008,-0.055,0.961
2016-01-15 11:11:27.475,-0.016,-0.047,0.961
2016-01-15 11:11:27.488,-0.016,-0.047,0.961
2016-01-15 11:11:27.500,-0.023,-0.047,0.961
2016-01-15 11:11:27.513,-0.008,-0.051,0.957
2016-01-15 11:11:27.525,-0.004,-0.055,0.961
2016-01-15 11:11:27.538,0.000,-0.051,0.965
2016-01-15 11:11:27.550,0.000,-0.059,0.965
2016-01-15 11:11:27.563,0.004,-0.059,0.961
2016-01-15 11:11:27.575,0.012,-0.055,0.953
2016-01-15 11:11:27.588,0.008,-0.051,0.953
2016-01-15 11:11:27.600,0.004,-0.043,0.957
2016-01-15 11:11:27.613,0.004,-0.043,0.969
2016-01-15 11:11:27.625,0.000,-0.051,0.973
2016-01-15 11:11:27.638,0.000,-0.063,0.973
2016-01-15 11:11:27.650,0.000,-0.059,0.973
2016-01-15 11:11:27.663,-0.008,-0.051,0.969
2016-01-15 11:11:27.675,-0.016,-0.051,0.961
2016-01-15 11:11:27.688,-0.020,-0.051,0.957
2016-01-15 11:11:27.700,-0.016,-0.051,0.961
2016-01-15 11:11:27.713,-0.004,-0.047,0.957
2016-01-15 11:11:27.725,0.000,-0.051,0.961
2016-01-15 11:11:27.738,0.000,-0.059,0.961
2016-01-15 11:11:27.750,0.000,-0.059,0.961
2016-01-15 11:11:27.763,0.000,-0.059,0.965
2016-01-15 11:11:27.775,0.000,-0.055,0.961
2016-01-15 11:11:27.788,0.000,-0.051,0.957
2016-01-15 11:11:27.800,0.000,-0.051,0.961
2016-01-15 11:11:27.813,0.000,-0.051,0.957
2016-01-15 11:11:27.825,-0.004,-0.055,0.961
2016-01-15 11:11:27.838,0.000,-0.051,0.961
2016-01-15 11:11:27.850,-0.004,-0.051,0.961
2016-01-15 11:11:27.863,-0.004,-0.051,0.969
2016-01-15 11:11:27.875,-0.004,-0.051,0.961
2016-01-15 11:11:27.888,-0.004,-0.051,0.961
2016-01-15 11:11:27.900,-0.008,-0.051,0.957
2016-01-15 11:11:27.913,-0.008,-0.051,0.953
2016-01-15 11:11:27.925,-0.004,-0.055,0.957
2016-01-15 11:11:27.938,-0.008,-0.051,0.961
2016-01-15 11:11:27.950,-0.008,-0.055,0.965
2016-01-15 11:11:27.963,-0.004,-0.055,0.961
2016-01-15 11:11:27.975,-0.008,-0.051,0.961
2016-01-15 11:11:27.988,-0.008,-0.051,0.961
2016-01-15 11:11:28.000,-0.016,-0.047,0.961
2016-01-15 11:11:28.013,-0.004,-0.051,0.965
2016-01-15 11:11:28.025,0.000,-0.055,0.965
2016-01-15 11:11:28.038,0.000,-0.055,0.961
2016-01-15 11:11:28.050,-0.004,-0.051,0.961
2016-01-15 11:11:28.063,-0.004,-0.051,0.961
2016-01-15 11:11:28.075,-0.004,-0.051,0.961
2016-01-15 11:11:28.088,-0.004,-0.051,0.969
2016-01-15 11:11:28.100,0.000,-0.051,0.965
2016-01-15 11:11:28.113,0.000,-0.051,0.957
2016-01-15 11:11:28.125,0.000,-0.055,0.957
2016-01-15 11:11:28.138,0.000,-0.051,0.957
2016-01-15 11:11:28.150,0.000,-0.055,0.965
2016-01-15 11:11:28.163,0.000,-0.055,0.961
2016-01-15 11:11:28.175,-0.004,-0.055,0.961
2016-01-15 11:11:28.188,-0.008,-0.051,0.961
2016-01-15 11:11:28.200,-0.012,-0.047,0.957
2016-01-15 11:11:28.213,-0.008,-0.051,0.961
2016-01-15 11:11:28.225,-0.008,-0.059,0.965
2016-01-15 11:11:28.238,-0.008,-0.055,0.969
2016-01-15 11:11:28.250,-0.008,-0.051,0.973
2016-01-15 11:11:28.263,-0.004,-0.051,0.965
2016-01-15 11:11:28.275,-0.004,-0.055,0.957
2016-01-15 11:11:28.288,0.000,-0.051,0.961
2016-01-15 11:11:28.300,0.004,-0.055,0.973
2016-01-15 11:11:28.313,0.012,-0.051,0.965
2016-01-15 11:11:28.325,0.012,-0.055,0.953
2016-01-15 11:11:28.338,0.008,-0.051,0.957
2016-01-15 11:11:28.350,0.004,-0.051,0.961
2016-01-15 11:11:28.363,-0.004,-0.055,0.961
2016-01-15 11:11:28.375,0.000,-0.059,0.961
2016-01-15 11:11:28.388,-0.004,-0.055,0.965
2016-01-15 11:11:28.400,-0.012,-0.051,0.969
2016-01-15 11:11:28.413,-0.020,-0.051,0.961
2016-01-15 11:11:28.425,-0.020,-0.051,0.961
2016-01-15 11:11:28.438,-0.020,-0.047,0.957
2016-01-15 11:11:28.450,-0.012,-0.047,0.961
2016-01-15 11:11:28.463,-0.008,-0.051,0.961
2016-01-15 11:11:28.475,0.000,-0.059,0.961
2016-01-15 11:11:28.488,0.004,-0.059,0.961
2016-01-15 11:11:28.500,0.000,-0.055,0.961
2016-01-15 11:11:28.513,0.008,-0.051,0.961
2016-01-15 11:11:28.525,0.004,-0.051,0.953
2016-01-15 11:11:28.538,0.008,-0.055,0.953
2016-01-15 11:11:28.550,0.008,-0.051,0.957
2016-01-15 11:11:28.563,0.004,-0.051,0.957
2016-01-15 11:11:28.575,0.000,-0.051,0.961
2016-01-15 11:11:28.588,-0.004,-0.055,0.969
2016-01-15 11:11:28.600,-0.008,-0.055,0.965
2016-01-15 11:11:28.613,-0.012,-0.055,0.965
2016-01-15 11:11:28.625,-0.016,-0.055,0.961
2016-01-15 11:11:28.638,-0.020,-0.051,0.965
2016-01-15 11:11:28.650,-0.020,-0.051,0.965
2016-01-15 11:11:28.663,-0.016,-0.055,0.965
2016-01-15 11:11:28.675,-0.004,-0.051,0.969
2016-01-15 11:11:28.688,0.000,-0.055,0.973
2016-01-15 11:11:28.700,0.004,-0.059,0.973
2016-01-15 11:11:28.713,0.008,-0.055,0.969
2016-01-15 11:11:28.725,0.008,-0.055,0.961
2016-01-15 11:11:28.738,0.004,-0.051,0.953
2016-01-15 11:11:28.750,0.004,-0.047,0.945
2016-01-15 11:11:28.763,0.000,-0.043,0.949
2016-01-15 11:11:28.775,0.000,-0.043,0.953
2016-01-15 11:11:28.788,-0.008,-0.043,0.957
2016-01-15 11:11:28.800,-0.012,-0.047,0.961
2016-01-15 11:11:28.813,-0.012,-0.047,0.961
2016-01-15 11:11:28.825,-0.016,-0.047,0.961
2016-01-15 11:11:28.838,-0.012,-0.047,0.961
2016-01-15 11:11:28.850,-0.012,-0.047,0.961
2016-01-15 11:11:28.863,-0.008,-0.051,0.961
2016-01-15 11:11:28.875,-0.004,-0.051,0.965
2016-01-15 11:11:28.888,0.004,-0.051,0.965
2016-01-15 11:11:28.900,0.012,-0.055,0.961
2016-01-15 11:11:28.913,0.012,-0.055,0.957
2016-01-15 11:11:28.925,0.012,-0.047,0.961
2016-01-15 11:11:28.938,0.004,-0.051,0.957
2016-01-15 11:11:28.950,0.000,-0.051,0.961
2016-01-15 11:11:28.963,-0.008,-0.051,0.957
2016-01-15 11:11:28.975,-0.008,-0.047,0.957
2016-01-15 11:11:28.988,-0.012,-0.047,0.961
2016-01-15 11:11:29.000,-0.020,-0.047,0.961
2016-01-15 11:11:29.013,-0.020,-0.055,0.965
2016-01-15 11:11:29.025,-0.016,-0.059,0.961
2016-01-15 11:11:29.038,-0.008,-0.055,0.965
2016-01-15 11:11:29.050,-0.004,-0.051,0.965
2016-01-15 11:11:29.063,0.000,-0.051,0.961
2016-01-15 11:11:29.075,0.000,-0.055,0.961
2016-01-15 11:11:29.088,0.004,-0.059,0.957
2016-01-15 11:11:29.100,0.004,-0.055,0.957
2016-01-15 11:11:29.113,0.004,-0.051,0.957
2016-01-15 11:11:29.125,0.000,-0.051,0.961
2016-01-15 11:11:29.138,-0.004,-0.051,0.965
2016-01-15 11:11:29.150,-0.004,-0.055,0.969
2016-01-15 11:11:29.163,-0.004,-0.059,0.965
2016-01-15 11:11:29.175,-0.004,-0.055,0.957
2016-01-15 11:11:29.188,-0.004,-0.051,0.953
2016-01-15 11:11:29.200,-0.008,-0.051,0.957
2016-01-15 11:11:29.213,-0.008,-0.051,0.961
2016-01-15 11:11:29.225,-0.004,-0.051,0.965
2016-01-15 11:11:29.238,0.000,-0.055,0.973
2016-01-15 11:11:29.250,-0.004,-0.059,0.965
2016-01-15 11:11:29.263,-0.008,-0.055,0.957
2016-01-15 11:11:29.275,-0.008,-0.051,0.957
2016-01-15 11:11:29.288,-0.008,-0.051,0.965
2016-01-15 11:11:29.300,-0.008,-0.051,0.965
2016-01-15 11:11:29.313,-0.004,-0.051,0.965
2016-01-15 11:11:29.325,0.000,-0.051,0.961
2016-01-15 11:11:29.338,0.000,-0.051,0.957
2016-01-15 11:11:29.350,0.000,-0.055,0.957
2016-01-15 11:11:29.363,0.000,-0.051,0.965
2016-01-15 11:11:29.375,0.000,-0.051,0.961
2016-01-15 11:11:29.388,0.000,-0.051,0.961
2016-01-15 11:11:29.400,0.004,-0.051,0.965
2016-01-15 11:11:29.413,0.004,-0.051,0.965
2016-01-15 11:11:29.425,0.000,-0.051,0.957
2016-01-15 11:11:29.438,-0.004,-0.047,0.957
2016-01-15 11:11:29.450,-0.012,-0.051,0.961
2016-01-15 11:11:29.463,-0.008,-0.055,0.961
2016-01-15 11:11:29.475,-0.004,-0.059,0.965
2016-01-15 11:11:29.488,0.000,-0.063,0.961
2016-01-15 11:11:29.500,-0.008,-0.055,0.961
2016-01-15 11:11:29.513,-0.004,-0.051,0.965
2016-01-15 11:11:29.525,-0.004,-0.051,0.961
2016-01-15 11:11:29.538,0.000,-0.051,0.961
2016-01-15 11:11:29.550,-0.004,-0.051,0.961
2016-01-15 11:11:29.563,-0.008,-0.047,0.957
2016-01-15 11:11:29.575,-0.012,-0.051,0.961
2016-01-15 11:11:29.588,-0.008,-0.051,0.957
2016-01-15 11:11:29.600,-0.012,-0.055,0.961
2016-01-15 11:11:29.613,-0.008,-0.055,0.961
2016-01-15 11:11:29.625,-0.004,-0.055,0.965
2016-01-15 11:11:29.638,0.004,-0.051,0.969
2016-01-15 11:11:29.650,0.008,-0.051,0.961
2016-01-15 11:11:29.663,0.008,-0.055,0.961
2016-01-15 11:11:29.675,0.004,-0.051,0.957
2016-01-15 11:11:29.688,-0.004,-0.051,0.957
2016-01-15 11:11:29.700,0.000,-0.047,0.961
2016-01-15 11:11:29.713,-0.004,-0.051,0.961
2016-01-15 11:11:29.725,-0.008,-0.055,0.965
2016-01-15 11:11:29.738,-0.012,-0.055,0.969
2016-01-15 11:11:29.750,-0.016,-0.055,0.965
2016-01-15 11:11:29.763,-0.016,-0.059,0.965
2016-01-15 11:11:29.775,-0.008,-0.051,0.961
2016-01-15 11:11:29.788,-0.004,-0.051,0.957
2016-01-15 11:11:29.800,0.000,-0.051,0.969
2016-01-15 11:11:29.813,0.008,-0.055,0.961
2016-01-15 11:11:29.825,0.012,-0.055,0.957
2016-01-15 11:11:29.838,0.008,-0.051,0.957
2016-01-15 11:11:29.850,0.004,-0.051,0.961
2016-01-15 11:11:29.863,0.000,-0.055,0.961
2016-01-15 11:11:29.875,0.000,-0.059,0.961
2016-01-15 11:11:29.888,-0.008,-0.055,0.969
2016-01-15 11:11:29.900,-0.008,-0.055,0.973
2016-01-15 11:11:29.913,-0.016,-0.055,0.965
2016-01-15 11:11:29.925,-0.012,-0.051,0.965
2016-01-15 11:11:29.938,-0.012,-0.051,0.961
2016-01-15 11:11:29.950,-0.012,-0.051,0.965
2016-01-15 11:11:29.963,-0.004,-0.047,0.961
2016-01-15 11:11:29.975,-0.004,-0.047,0.961
2016-01-15 11:11:29.988,-0.004,-0.051,0.961
2016-01-15 11:11:30.000,-0.012,-0.051,0.957
2016-01-15 11:11:30.013,0.000,-0.059,0.957
2016-01-15 11:11:30.025,0.008,-0.051,0.965
2016-01-15 11:11:30.038,0.012,-0.051,0.961
2016-01-15 11:11:30.050,0.012,-0.055,0.965
2016-01-15 11:11:30.063,0.012,-0.055,0.961
2016-01-15 11:11:30.075,0.004,-0.051,0.957
2016-01-15 11:11:30.088,0.000,-0.051,0.961
2016-01-15 11:11:30.100,-0.012,-0.051,0.961
2016-01-15 11:11:30.113,-0.023,-0.051,0.961
2016-01-15 11:11:30.125,-0.023,-0.047,0.961
2016-01-15 11:11:30.138,-0.027,-0.047,0.969
2016-01-15 11:11:30.150,-0.020,-0.051,0.965
2016-01-15 11:11:30.163,-0.012,-0.051,0.961
2016-01-15 11:11:30.175,0.000,-0.055,0.957
2016-01-15 11:11:30.188,0.012,-0.055,0.965
2016-01-15 11:11:30.200,0.016,-0.051,0.965
2016-01-15 11:11:30.213,0.016,-0.055,0.961
2016-01-15 11:11:30.225,0.008,-0.059,0.957
2016-01-15 11:11:30.238,0.004,-0.055,0.953
2016-01-15 11:11:30.250,-0.004,-0.051,0.957
2016-01-15 11:11:30.263,-0.008,-0.055,0.965
2016-01-15 11:11:30.275,-0.016,-0.051,0.965
2016-01-15 11:11:30.288,-0.020,-0.055,0.969
2016-01-15 11:11:30.300,-0.023,-0.051,0.965
2016-01-15 11:11:30.313,-0.020,-0.051,0.961
2016-01-15 11:11:30.325,-0.012,-0.051,0.965
2016-01-15 11:11:30.338,-0.004,-0.051,0.961
2016-01-15 11:11:30.350,0.000,-0.047,0.961
2016-01-15 11:11:30.363,0.000,-0.051,0.961
2016-01-15 11:11:30.375,0.004,-0.051,0.957
2016-01-15 11:11:30.388,0.008,-0.059,0.957
2016-01-15 11:11:30.400,0.008,-0.063,0.961
2016-01-15 11:11:30.413,0.008,-0.063,0.973
2016-01-15 11:11:30.425,0.000,-0.059,0.973
2016-01-15 11:11:30.438,0.000,-0.059,0.973
2016-01-15 11:11:30.450,0.000,-0.059,0.965
2016-01-15 11:11:30.463,-0.004,-0.051,0.961
2016-01-15 11:11:30.475,-0.008,-0.047,0.957
2016-01-15 11:11:30.488,-0.008,-0.047,0.957
2016-01-15 11:11:30.500,-0.020,-0.047,0.957
2016-01-15 11:11:30.513,-0.012,-0.047,0.957
